canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
sticker__sticker_chicken_of_the_sky,csgo_api_reference,sticker,Other,Other,Sticker | Chicken of the Sky,Sticker | Chicken of the Sky,,,,,,High Grade,,False,False,sticker-4930,4930,,,Other
sticker__sticker_chicken_strike,csgo_api_reference,sticker,Other,Other,Sticker | Chicken Strike,Sticker | Chicken Strike,,,,,,High Grade,,False,False,sticker-175,175,,,Other
sticker__sticker_chicken_whisperer,csgo_api_reference,sticker,Other,Other,Sticker | Chicken Whisperer,Sticker | Chicken Whisperer,,,,,,High Grade,,False,False,sticker-5906,5906,,,Other
sticker__sticker_chief,csgo_api_reference,sticker,Other,Other,Sticker | Chief,Sticker | Chief,,,,,,High Grade,,False,False,sticker-4534,4534,,,Other
sticker__sticker_chief_foil,csgo_api_reference,sticker,Other,Other,Sticker | Chief (Foil),Sticker | Chief (Foil),,,,,,Exotic,,False,False,sticker-4548,4548,,,Other
sticker__sticker_chief_holo,csgo_api_reference,sticker,Other,Other,Sticker | Chief (Holo),Sticker | Chief (Holo),,,,,,Remarkable,,False,False,sticker-4544,4544,,,Other
sticker__sticker_childking_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing | Budapest 2025,Sticker | ChildKing | Budapest 2025,,,,,,High Grade,,False,False,sticker-10274,10274,,,Autograph
sticker__sticker_childking_embroidered_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Embroidered) | Budapest 2025,Sticker | ChildKing (Embroidered) | Budapest 2025,,,,,,Remarkable,,False,False,sticker-10275,10275,,,Autograph
sticker__sticker_childking_glitter_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Glitter) | Shanghai 2024,Sticker | ChildKing (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-8498,8498,,,Autograph
sticker__sticker_childking_gold_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Gold) | Budapest 2025,Sticker | ChildKing (Gold) | Budapest 2025,,,,,,Extraordinary,,False,False,sticker-10277,10277,,,Autograph
sticker__sticker_childking_gold_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Gold) | Shanghai 2024,Sticker | ChildKing (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-8500,8500,,,Autograph
sticker__sticker_childking_holo_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Holo) | Budapest 2025,Sticker | ChildKing (Holo) | Budapest 2025,,,,,,Exotic,,False,False,sticker-10276,10276,,,Autograph
sticker__sticker_childking_holo_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing (Holo) | Shanghai 2024,Sticker | ChildKing (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-8499,8499,,,Autograph
sticker__sticker_childking_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ChildKing | Shanghai 2024,Sticker | ChildKing | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8497,8497,,,Autograph
sticker__sticker_chinggis_warriors_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | Chinggis Warriors | Austin 2025,Sticker | Chinggis Warriors | Austin 2025,,,,,,High Grade,,False,False,sticker-8670,8670,,,Team
sticker__sticker_chinggis_warriors_foil_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | Chinggis Warriors (Foil) | Austin 2025,Sticker | Chinggis Warriors (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-8671,8671,,,Team
sticker__sticker_chinggis_warriors_gold_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | Chinggis Warriors (Gold) | Austin 2025,Sticker | Chinggis Warriors (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-8673,8673,,,Team
sticker__sticker_chinggis_warriors_holo_austin_2025,csgo_api_reference,sticker,Team,Team,Sticker | Chinggis Warriors (Holo) | Austin 2025,Sticker | Chinggis Warriors (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-8672,8672,,,Team
sticker__sticker_chompers,csgo_api_reference,sticker,Other,Other,Sticker | Chompers,Sticker | Chompers,,,,,,High Grade,Character Craft Sticker Pack,False,False,sticker-4580,4580,,,Other
sticker__sticker_choose_wisely,csgo_api_reference,sticker,Other,Other,Sticker | Choose Wisely,Sticker | Choose Wisely,,,,,,High Grade,,False,False,sticker-5926,5926,,,Other
sticker__sticker_chopper_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Antwerp 2022,Sticker | chopper | Antwerp 2022,,,,,,High Grade,,False,False,sticker-5736,5736,,,Autograph
sticker__sticker_chopper_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Austin 2025,Sticker | chopper | Austin 2025,,,,,,High Grade,,False,False,sticker-8759,8759,,,Autograph
sticker__sticker_chopper_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Boston 2018,Sticker | chopper | Boston 2018,,,,,,High Grade,,False,False,sticker-2786,2786,,,Autograph
sticker__sticker_chopper_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Budapest 2025,Sticker | chopper | Budapest 2025,,,,,,High Grade,,False,False,sticker-9754,9754,,,Autograph
sticker__sticker_chopper_champion_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Champion) | Shanghai 2024,Sticker | chopper (Champion) | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8533,8533,,,Autograph
sticker__sticker_chopper_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Copenhagen 2024,Sticker | chopper | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7459,7459,,,Autograph
sticker__sticker_chopper_embroidered_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Embroidered) | Budapest 2025,Sticker | chopper (Embroidered) | Budapest 2025,,,,,,Remarkable,,False,False,sticker-9755,9755,,,Autograph
sticker__sticker_chopper_foil_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Foil) | Austin 2025,Sticker | chopper (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-8760,8760,,,Autograph
sticker__sticker_chopper_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Foil) | Boston 2018,Sticker | chopper (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2787,2787,,,Autograph
sticker__sticker_chopper_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Foil) | Katowice 2019,Sticker | chopper (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3898,3898,,,Autograph
sticker__sticker_chopper_foil_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Foil) | Krakow 2017,Sticker | chopper (Foil) | Krakow 2017,,,,,,Remarkable,,False,False,sticker-2374,2374,,,Autograph
sticker__sticker_chopper_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Foil) | London 2018,Sticker | chopper (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3228,3228,,,Autograph
sticker__sticker_chopper_glitter_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Glitter) | Antwerp 2022,Sticker | chopper (Glitter) | Antwerp 2022,,,,,,Remarkable,,False,False,sticker-5737,5737,,,Autograph
sticker__sticker_chopper_glitter_champion_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | chopper (Glitter, Champion) | Shanghai 2024","Sticker | chopper (Glitter, Champion) | Shanghai 2024",,,,,,Remarkable,,False,False,sticker-8534,8534,,,Autograph
sticker__sticker_chopper_glitter_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Glitter) | Copenhagen 2024,Sticker | chopper (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7460,7460,,,Autograph
sticker__sticker_chopper_glitter_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Glitter) | Rio 2022,Sticker | chopper (Glitter) | Rio 2022,,,,,,Remarkable,,False,False,sticker-6227,6227,,,Autograph
sticker__sticker_chopper_glitter_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Glitter) | Shanghai 2024,Sticker | chopper (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-8114,8114,,,Autograph
sticker__sticker_chopper_gold_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Antwerp 2022,Sticker | chopper (Gold) | Antwerp 2022,,,,,,Extraordinary,,False,False,sticker-5739,5739,,,Autograph
sticker__sticker_chopper_gold_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Austin 2025,Sticker | chopper (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-8762,8762,,,Autograph
sticker__sticker_chopper_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Boston 2018,Sticker | chopper (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2788,2788,,,Autograph
sticker__sticker_chopper_gold_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Budapest 2025,Sticker | chopper (Gold) | Budapest 2025,,,,,,Extraordinary,,False,False,sticker-9757,9757,,,Autograph
sticker__sticker_chopper_gold_champion_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | chopper (Gold, Champion) | Shanghai 2024","Sticker | chopper (Gold, Champion) | Shanghai 2024",,,,,,Extraordinary,,False,False,sticker-8536,8536,,,Autograph
sticker__sticker_chopper_gold_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Copenhagen 2024,Sticker | chopper (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7462,7462,,,Autograph
sticker__sticker_chopper_gold_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Katowice 2019,Sticker | chopper (Gold) | Katowice 2019,,,,,,Extraordinary,,False,False,sticker-3899,3899,,,Autograph
sticker__sticker_chopper_gold_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Krakow 2017,Sticker | chopper (Gold) | Krakow 2017,,,,,,Extraordinary,,False,False,sticker-2375,2375,,,Autograph
sticker__sticker_chopper_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | London 2018,Sticker | chopper (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3229,3229,,,Autograph
sticker__sticker_chopper_gold_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Rio 2022,Sticker | chopper (Gold) | Rio 2022,,,,,,Extraordinary,,False,False,sticker-6229,6229,,,Autograph
sticker__sticker_chopper_gold_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Gold) | Shanghai 2024,Sticker | chopper (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-8116,8116,,,Autograph
sticker__sticker_chopper_holo_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Antwerp 2022,Sticker | chopper (Holo) | Antwerp 2022,,,,,,Exotic,,False,False,sticker-5738,5738,,,Autograph
sticker__sticker_chopper_holo_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Austin 2025,Sticker | chopper (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-8761,8761,,,Autograph
sticker__sticker_chopper_holo_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Budapest 2025,Sticker | chopper (Holo) | Budapest 2025,,,,,,Exotic,,False,False,sticker-9756,9756,,,Autograph
sticker__sticker_chopper_holo_champion_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | chopper (Holo, Champion) | Shanghai 2024","Sticker | chopper (Holo, Champion) | Shanghai 2024",,,,,,Exotic,,False,False,sticker-8535,8535,,,Autograph
sticker__sticker_chopper_holo_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Copenhagen 2024,Sticker | chopper (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7461,7461,,,Autograph
sticker__sticker_chopper_holo_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Rio 2022,Sticker | chopper (Holo) | Rio 2022,,,,,,Exotic,,False,False,sticker-6228,6228,,,Autograph
sticker__sticker_chopper_holo_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper (Holo) | Shanghai 2024,Sticker | chopper (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-8115,8115,,,Autograph
sticker__sticker_chopper_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Katowice 2019,Sticker | chopper | Katowice 2019,,,,,,High Grade,,False,False,sticker-3897,3897,,,Autograph
sticker__sticker_chopper_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Krakow 2017,Sticker | chopper | Krakow 2017,,,,,,High Grade,,False,False,sticker-2373,2373,,,Autograph
sticker__sticker_chopper_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | London 2018,Sticker | chopper | London 2018,,,,,,High Grade,,False,False,sticker-3227,3227,,,Autograph
sticker__sticker_chopper_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Rio 2022,Sticker | chopper | Rio 2022,,,,,,High Grade,,False,False,sticker-6226,6226,,,Autograph
sticker__sticker_chopper_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chopper | Shanghai 2024,Sticker | chopper | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8113,8113,,,Autograph
sticker__sticker_chr1zn_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | Chr1zN | Austin 2025,Sticker | Chr1zN | Austin 2025,,,,,,High Grade,,False,False,sticker-9119,9119,,,Autograph
sticker__sticker_chr1zn_foil_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | Chr1zN (Foil) | Austin 2025,Sticker | Chr1zN (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-9120,9120,,,Autograph
sticker__sticker_chr1zn_gold_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | Chr1zN (Gold) | Austin 2025,Sticker | Chr1zN (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-9122,9122,,,Autograph
sticker__sticker_chr1zn_holo_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | Chr1zN (Holo) | Austin 2025,Sticker | Chr1zN (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-9121,9121,,,Autograph
sticker__sticker_chrisj_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Atlanta 2017,Sticker | chrisJ | Atlanta 2017,,,,,,High Grade,,False,False,sticker-1928,1928,,,Autograph
sticker__sticker_chrisj_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Berlin 2019,Sticker | chrisJ | Berlin 2019,,,,,,High Grade,,False,False,sticker-4354,4354,,,Autograph
sticker__sticker_chrisj_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Boston 2018,Sticker | chrisJ | Boston 2018,,,,,,High Grade,,False,False,sticker-2741,2741,,,Autograph
sticker__sticker_chrisj_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Cluj-Napoca 2015,Sticker | chrisJ | Cluj-Napoca 2015,,,,,,High Grade,,False,False,sticker-776,776,,,Autograph
sticker__sticker_chrisj_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Cologne 2015,Sticker | chrisJ | Cologne 2015,,,,,,High Grade,,False,False,sticker-485,485,,,Autograph
sticker__sticker_chrisj_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Cologne 2016,Sticker | chrisJ | Cologne 2016,,,,,,High Grade,,False,False,sticker-1490,1490,,,Autograph
sticker__sticker_chrisj_foil_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Atlanta 2017,Sticker | chrisJ (Foil) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1929,1929,,,Autograph
sticker__sticker_chrisj_foil_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Berlin 2019,Sticker | chrisJ (Foil) | Berlin 2019,,,,,,Remarkable,,False,False,sticker-4355,4355,,,Autograph
sticker__sticker_chrisj_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Boston 2018,Sticker | chrisJ (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2742,2742,,,Autograph
sticker__sticker_chrisj_foil_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Cluj-Napoca 2015,Sticker | chrisJ (Foil) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-777,777,,,Autograph
sticker__sticker_chrisj_foil_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Cologne 2015,Sticker | chrisJ (Foil) | Cologne 2015,,,,,,Exotic,,False,False,sticker-486,486,,,Autograph
sticker__sticker_chrisj_foil_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Cologne 2016,Sticker | chrisJ (Foil) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1491,1491,,,Autograph
sticker__sticker_chrisj_foil_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | Krakow 2017,Sticker | chrisJ (Foil) | Krakow 2017,,,,,,Remarkable,,False,False,sticker-2269,2269,,,Autograph
sticker__sticker_chrisj_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | London 2018,Sticker | chrisJ (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3144,3144,,,Autograph
sticker__sticker_chrisj_foil_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Foil) | MLG Columbus 2016,Sticker | chrisJ (Foil) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1181,1181,,,Autograph
sticker__sticker_chrisj_gold_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Atlanta 2017,Sticker | chrisJ (Gold) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1930,1930,,,Autograph
sticker__sticker_chrisj_gold_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Berlin 2019,Sticker | chrisJ (Gold) | Berlin 2019,,,,,,Extraordinary,,False,False,sticker-4356,4356,,,Autograph
sticker__sticker_chrisj_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Boston 2018,Sticker | chrisJ (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2743,2743,,,Autograph
sticker__sticker_chrisj_gold_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Cluj-Napoca 2015,Sticker | chrisJ (Gold) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-778,778,,,Autograph
sticker__sticker_chrisj_gold_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Cologne 2015,Sticker | chrisJ (Gold) | Cologne 2015,,,,,,Exotic,,False,False,sticker-487,487,,,Autograph
sticker__sticker_chrisj_gold_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Cologne 2016,Sticker | chrisJ (Gold) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1492,1492,,,Autograph
sticker__sticker_chrisj_gold_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | Krakow 2017,Sticker | chrisJ (Gold) | Krakow 2017,,,,,,Extraordinary,,False,False,sticker-2270,2270,,,Autograph
sticker__sticker_chrisj_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | London 2018,Sticker | chrisJ (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3145,3145,,,Autograph
sticker__sticker_chrisj_gold_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ (Gold) | MLG Columbus 2016,Sticker | chrisJ (Gold) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1182,1182,,,Autograph
sticker__sticker_chrisj_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | Krakow 2017,Sticker | chrisJ | Krakow 2017,,,,,,High Grade,,False,False,sticker-2268,2268,,,Autograph
sticker__sticker_chrisj_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | London 2018,Sticker | chrisJ | London 2018,,,,,,High Grade,,False,False,sticker-3143,3143,,,Autograph
sticker__sticker_chrisj_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | chrisJ | MLG Columbus 2016,Sticker | chrisJ | MLG Columbus 2016,,,,,,High Grade,,False,False,sticker-1180,1180,,,Autograph
sticker__sticker_chrome_dome_holo,csgo_api_reference,sticker,Other,Other,Sticker | Chrome Dome (Holo),Sticker | Chrome Dome (Holo),,,,,,Remarkable,2025 Community Sticker Collection,False,False,sticker-9467,9467,,,Other
sticker__sticker_clan_mystik_foil_katowice_2014,csgo_api_reference,sticker,Team,Team,Sticker | Clan-Mystik (Foil) | Katowice 2014,Sticker | Clan-Mystik (Foil) | Katowice 2014,,,,,,Exotic,,False,False,sticker-92,92,,,Team
sticker__sticker_clan_mystik_holo_katowice_2014,csgo_api_reference,sticker,Team,Team,Sticker | Clan-Mystik (Holo) | Katowice 2014,Sticker | Clan-Mystik (Holo) | Katowice 2014,,,,,,Remarkable,,False,False,sticker-68,68,,,Team
sticker__sticker_clan_mystik_katowice_2014,csgo_api_reference,sticker,Team,Team,Sticker | Clan-Mystik | Katowice 2014,Sticker | Clan-Mystik | Katowice 2014,,,,,,High Grade,,False,False,sticker-67,67,,,Team
sticker__sticker_clavis,csgo_api_reference,sticker,Other,Other,Sticker | Clavis,Sticker | Clavis,,,,,,High Grade,Sugarface 2 Sticker Collection,False,False,sticker-9480,9480,,,Other
sticker__sticker_clavis_foil,csgo_api_reference,sticker,Other,Other,Sticker | Clavis (Foil),Sticker | Clavis (Foil),,,,,,Exotic,Sugarface 2 Sticker Collection,False,False,sticker-9486,9486,,,Other
sticker__sticker_clavis_holo,csgo_api_reference,sticker,Other,Other,Sticker | Clavis (Holo),Sticker | Clavis (Holo),,,,,,Remarkable,Sugarface 2 Sticker Collection,False,False,sticker-9483,9483,,,Other
sticker__sticker_clicking_heads,csgo_api_reference,sticker,Other,Other,Sticker | Clicking Heads,Sticker | Clicking Heads,,,,,,High Grade,,False,False,sticker-5907,5907,,,Other
sticker__sticker_cloud9_antwerp_2022,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | Antwerp 2022,Sticker | Cloud9 | Antwerp 2022,,,,,,High Grade,,False,False,sticker-5283,5283,,,Team
sticker__sticker_cloud9_boston_2018,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | Boston 2018,Sticker | Cloud9 | Boston 2018,,,,,,High Grade,,False,False,sticker-2472,2472,,,Team
sticker__sticker_cloud9_cluj_napoca_2015,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | Cluj-Napoca 2015,Sticker | Cloud9 | Cluj-Napoca 2015,,,,,,High Grade,,False,False,sticker-938,938,,,Team
sticker__sticker_cloud9_cologne_2014,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | Cologne 2014,Sticker | Cloud9 | Cologne 2014,,,,,,High Grade,,False,False,sticker-122,122,,,Team
sticker__sticker_cloud9_copenhagen_2024,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | Copenhagen 2024,Sticker | Cloud9 | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7286,7286,,,Team
sticker__sticker_cloud9_dreamhack_2014,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 | DreamHack 2014,Sticker | Cloud9 | DreamHack 2014,,,,,,High Grade,,False,False,sticker-201,201,,,Team
sticker__sticker_cloud9_foil_boston_2018,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | Boston 2018,Sticker | Cloud9 (Foil) | Boston 2018,,,,,,Exotic,,False,False,sticker-2474,2474,,,Team
sticker__sticker_cloud9_foil_cluj_napoca_2015,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | Cluj-Napoca 2015,Sticker | Cloud9 (Foil) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-939,939,,,Team
sticker__sticker_cloud9_foil_cologne_2014,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | Cologne 2014,Sticker | Cloud9 (Foil) | Cologne 2014,,,,,,Exotic,,False,False,sticker-156,156,,,Team
sticker__sticker_cloud9_foil_dreamhack_2014,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | DreamHack 2014,Sticker | Cloud9 (Foil) | DreamHack 2014,,,,,,Exotic,,False,False,sticker-203,203,,,Team
sticker__sticker_cloud9_foil_katowice_2019,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | Katowice 2019,Sticker | Cloud9 (Foil) | Katowice 2019,,,,,,Exotic,,False,False,sticker-3474,3474,,,Team
sticker__sticker_cloud9_foil_krakow_2017,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | Krakow 2017,Sticker | Cloud9 (Foil) | Krakow 2017,,,,,,Exotic,,False,False,sticker-2109,2109,,,Team
sticker__sticker_cloud9_foil_london_2018,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | London 2018,Sticker | Cloud9 (Foil) | London 2018,,,,,,Exotic,,False,False,sticker-2957,2957,,,Team
sticker__sticker_cloud9_foil_mlg_columbus_2016,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 (Foil) | MLG Columbus 2016,Sticker | Cloud9 (Foil) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1045,1045,,,Team
sticker__sticker_cloud9_g2a_cologne_2015,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 G2A | Cologne 2015,Sticker | Cloud9 G2A | Cologne 2015,,,,,,High Grade,,False,False,sticker-641,641,,,Team
sticker__sticker_cloud9_g2a_foil_cologne_2015,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 G2A (Foil) | Cologne 2015,Sticker | Cloud9 G2A (Foil) | Cologne 2015,,,,,,Exotic,,False,False,sticker-642,642,,,Team
sticker__sticker_cloud9_g2a_foil_katowice_2015,csgo_api_reference,sticker,Team,Team,Sticker | Cloud9 G2A (Foil) | Katowice 2015,Sticker | Cloud9 G2A (Foil) | Katowice 2015,,,,,,Exotic,,False,False,sticker-292,292,,,Team
