timestamp_utc,source,canonical_item_id,item_name,price,currency,price_basis,volume,availability,object_type,object_subtype,type_name
2020-11-27T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.3,USD,listing,528.0,,agent,agent,agent
2020-11-28T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.685,USD,listing,428.0,,agent,agent,agent
2020-11-28T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.271,USD,listing,555.0,,agent,agent,agent
2020-11-29T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.702,USD,listing,442.0,,agent,agent,agent
2020-11-29T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.276,USD,listing,561.0,,agent,agent,agent
2020-11-30T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.699,USD,listing,392.0,,agent,agent,agent
2020-11-30T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.251,USD,listing,514.0,,agent,agent,agent
2020-12-01T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.7,USD,listing,377.0,,agent,agent,agent
2020-12-01T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.274,USD,listing,455.0,,agent,agent,agent
2020-12-02T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.831,USD,listing,355.0,,agent,agent,agent
2020-12-02T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.309,USD,listing,397.0,,agent,agent,agent
2020-12-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.986,USD,listing,119.0,,agent,agent,agent
2020-12-03T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.805,USD,listing,750.0,,agent,agent,agent
2020-12-03T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.327,USD,listing,823.0,,agent,agent,agent
2020-12-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.727,USD,listing,2680.0,,agent,agent,agent
2020-12-04T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.875,USD,listing,1817.0,,agent,agent,agent
2020-12-04T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.867,USD,listing,1823.0,,agent,agent,agent
2020-12-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.598,USD,listing,2206.0,,agent,agent,agent
2020-12-05T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.99,USD,listing,773.0,,agent,agent,agent
2020-12-05T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.896,USD,listing,867.0,,agent,agent,agent
2020-12-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.608,USD,listing,1520.0,,agent,agent,agent
2020-12-06T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.077,USD,listing,608.0,,agent,agent,agent
2020-12-06T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.907,USD,listing,738.0,,agent,agent,agent
2020-12-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.543,USD,listing,1237.0,,agent,agent,agent
2020-12-07T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.052,USD,listing,587.0,,agent,agent,agent
2020-12-07T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.903,USD,listing,692.0,,agent,agent,agent
2020-12-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.524,USD,listing,1071.0,,agent,agent,agent
2020-12-08T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.047,USD,listing,443.0,,agent,agent,agent
2020-12-08T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.917,USD,listing,625.0,,agent,agent,agent
2020-12-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.193,USD,listing,1309.0,,agent,agent,agent
2020-12-09T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.938,USD,listing,462.0,,agent,agent,agent
2020-12-09T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.886,USD,listing,660.0,,agent,agent,agent
2020-12-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.242,USD,listing,1000.0,,agent,agent,agent
2020-12-10T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.836,USD,listing,517.0,,agent,agent,agent
2020-12-10T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.876,USD,listing,562.0,,agent,agent,agent
2020-12-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.338,USD,listing,1032.0,,agent,agent,agent
2020-12-11T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.869,USD,listing,570.0,,agent,agent,agent
2020-12-11T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.858,USD,listing,552.0,,agent,agent,agent
2020-12-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.531,USD,listing,1065.0,,agent,agent,agent
2020-12-12T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.755,USD,listing,780.0,,agent,agent,agent
2020-12-12T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.853,USD,listing,628.0,,agent,agent,agent
2020-12-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.512,USD,listing,827.0,,agent,agent,agent
2020-12-13T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.75,USD,listing,620.0,,agent,agent,agent
2020-12-13T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.851,USD,listing,662.0,,agent,agent,agent
2020-12-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.584,USD,listing,732.0,,agent,agent,agent
2020-12-14T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.839,USD,listing,472.0,,agent,agent,agent
2020-12-14T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.89,USD,listing,488.0,,agent,agent,agent
2020-12-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.603,USD,listing,752.0,,agent,agent,agent
2020-12-15T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.875,USD,listing,481.0,,agent,agent,agent
2020-12-15T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.89,USD,listing,478.0,,agent,agent,agent
2020-12-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.341,USD,listing,1236.0,,agent,agent,agent
2020-12-16T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.806,USD,listing,540.0,,agent,agent,agent
2020-12-16T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.887,USD,listing,579.0,,agent,agent,agent
2020-12-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.31,USD,listing,961.0,,agent,agent,agent
2020-12-17T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.914,USD,listing,423.0,,agent,agent,agent
2020-12-17T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.914,USD,listing,515.0,,agent,agent,agent
2020-12-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.469,USD,listing,1094.0,,agent,agent,agent
2020-12-18T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.001,USD,listing,455.0,,agent,agent,agent
2020-12-18T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.952,USD,listing,579.0,,agent,agent,agent
2020-12-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.586,USD,listing,985.0,,agent,agent,agent
2020-12-19T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.023,USD,listing,546.0,,agent,agent,agent
2020-12-19T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.955,USD,listing,532.0,,agent,agent,agent
2020-12-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.576,USD,listing,850.0,,agent,agent,agent
2020-12-20T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.062,USD,listing,424.0,,agent,agent,agent
2020-12-20T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.968,USD,listing,569.0,,agent,agent,agent
2020-12-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.546,USD,listing,757.0,,agent,agent,agent
2020-12-21T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.064,USD,listing,363.0,,agent,agent,agent
2020-12-21T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.974,USD,listing,538.0,,agent,agent,agent
2020-12-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.554,USD,listing,832.0,,agent,agent,agent
2020-12-22T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.026,USD,listing,433.0,,agent,agent,agent
2020-12-22T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.941,USD,listing,576.0,,agent,agent,agent
2020-12-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.483,USD,listing,1256.0,,agent,agent,agent
2020-12-23T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.923,USD,listing,538.0,,agent,agent,agent
2020-12-23T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.893,USD,listing,627.0,,agent,agent,agent
2020-12-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.497,USD,listing,1022.0,,agent,agent,agent
2020-12-24T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.911,USD,listing,530.0,,agent,agent,agent
2020-12-24T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.909,USD,listing,601.0,,agent,agent,agent
2020-12-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.565,USD,listing,814.0,,agent,agent,agent
2020-12-25T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.99,USD,listing,463.0,,agent,agent,agent
2020-12-25T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.979,USD,listing,566.0,,agent,agent,agent
2020-12-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.468,USD,listing,836.0,,agent,agent,agent
2020-12-26T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.007,USD,listing,509.0,,agent,agent,agent
2020-12-26T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.985,USD,listing,575.0,,agent,agent,agent
2020-12-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.522,USD,listing,626.0,,agent,agent,agent
2020-12-27T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.02,USD,listing,404.0,,agent,agent,agent
2020-12-27T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.013,USD,listing,472.0,,agent,agent,agent
2020-12-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.489,USD,listing,801.0,,agent,agent,agent
2020-12-28T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.0,USD,listing,509.0,,agent,agent,agent
2020-12-28T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.998,USD,listing,618.0,,agent,agent,agent
2020-12-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.42,USD,listing,818.0,,agent,agent,agent
2020-12-29T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.025,USD,listing,451.0,,agent,agent,agent
2020-12-29T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.966,USD,listing,611.0,,agent,agent,agent
2020-12-30T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.241,USD,listing,1198.0,,agent,agent,agent
2020-12-30T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.048,USD,listing,565.0,,agent,agent,agent
2020-12-30T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.975,USD,listing,604.0,,agent,agent,agent
2020-12-31T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.246,USD,listing,1000.0,,agent,agent,agent
2020-12-31T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.137,USD,listing,468.0,,agent,agent,agent
2020-12-31T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.998,USD,listing,571.0,,agent,agent,agent
2021-01-01T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.28,USD,listing,995.0,,agent,agent,agent
2021-01-01T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.089,USD,listing,455.0,,agent,agent,agent
2021-01-01T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.006,USD,listing,547.0,,agent,agent,agent
2021-01-02T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.381,USD,listing,900.0,,agent,agent,agent
2021-01-02T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.076,USD,listing,475.0,,agent,agent,agent
2021-01-02T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.012,USD,listing,603.0,,agent,agent,agent
2021-01-03T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.446,USD,listing,988.0,,agent,agent,agent
2021-01-03T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.066,USD,listing,522.0,,agent,agent,agent
2021-01-03T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.993,USD,listing,683.0,,agent,agent,agent
2021-01-04T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.5,USD,listing,883.0,,agent,agent,agent
2021-01-04T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.055,USD,listing,456.0,,agent,agent,agent
2021-01-04T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.002,USD,listing,558.0,,agent,agent,agent
2021-01-05T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.339,USD,listing,915.0,,agent,agent,agent
2021-01-05T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.085,USD,listing,479.0,,agent,agent,agent
2021-01-05T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.01,USD,listing,583.0,,agent,agent,agent
2021-01-06T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.303,USD,listing,1213.0,,agent,agent,agent
2021-01-06T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.113,USD,listing,481.0,,agent,agent,agent
2021-01-06T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.032,USD,listing,597.0,,agent,agent,agent
2021-01-07T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.461,USD,listing,1124.0,,agent,agent,agent
2021-01-07T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.199,USD,listing,460.0,,agent,agent,agent
2021-01-07T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.008,USD,listing,619.0,,agent,agent,agent
2021-01-08T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.588,USD,listing,1025.0,,agent,agent,agent
2021-01-08T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.245,USD,listing,481.0,,agent,agent,agent
2021-01-08T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.029,USD,listing,595.0,,agent,agent,agent
2021-01-09T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.575,USD,listing,927.0,,agent,agent,agent
2021-01-09T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.27,USD,listing,520.0,,agent,agent,agent
2021-01-09T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.03,USD,listing,614.0,,agent,agent,agent
2021-01-10T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.593,USD,listing,825.0,,agent,agent,agent
2021-01-10T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.346,USD,listing,417.0,,agent,agent,agent
2021-01-10T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.044,USD,listing,577.0,,agent,agent,agent
2021-01-11T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.474,USD,listing,711.0,,agent,agent,agent
2021-01-11T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.272,USD,listing,432.0,,agent,agent,agent
2021-01-11T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.06,USD,listing,546.0,,agent,agent,agent
2021-01-12T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.434,USD,listing,786.0,,agent,agent,agent
2021-01-12T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.284,USD,listing,355.0,,agent,agent,agent
2021-01-12T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.084,USD,listing,520.0,,agent,agent,agent
2021-01-13T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.248,USD,listing,1135.0,,agent,agent,agent
2021-01-13T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.317,USD,listing,465.0,,agent,agent,agent
2021-01-13T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.104,USD,listing,584.0,,agent,agent,agent
2021-01-14T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.256,USD,listing,957.0,,agent,agent,agent
2021-01-14T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.273,USD,listing,371.0,,agent,agent,agent
2021-01-14T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.119,USD,listing,571.0,,agent,agent,agent
2021-01-15T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.291,USD,listing,931.0,,agent,agent,agent
2021-01-15T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.267,USD,listing,406.0,,agent,agent,agent
2021-01-15T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.129,USD,listing,542.0,,agent,agent,agent
2021-01-16T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.282,USD,listing,902.0,,agent,agent,agent
2021-01-16T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.247,USD,listing,427.0,,agent,agent,agent
2021-01-16T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.165,USD,listing,555.0,,agent,agent,agent
2021-01-17T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.274,USD,listing,782.0,,agent,agent,agent
2021-01-17T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.231,USD,listing,422.0,,agent,agent,agent
2021-01-17T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.123,USD,listing,548.0,,agent,agent,agent
2021-01-18T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.273,USD,listing,691.0,,agent,agent,agent
2021-01-18T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.222,USD,listing,389.0,,agent,agent,agent
2021-01-18T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.11,USD,listing,510.0,,agent,agent,agent
2021-01-19T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.285,USD,listing,777.0,,agent,agent,agent
2021-01-19T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.236,USD,listing,389.0,,agent,agent,agent
2021-01-19T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.1,USD,listing,509.0,,agent,agent,agent
2021-01-20T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.188,USD,listing,1178.0,,agent,agent,agent
2021-01-20T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.244,USD,listing,425.0,,agent,agent,agent
2021-01-20T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.127,USD,listing,594.0,,agent,agent,agent
2021-01-21T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.158,USD,listing,985.0,,agent,agent,agent
2021-01-21T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.243,USD,listing,382.0,,agent,agent,agent
2021-01-21T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.102,USD,listing,534.0,,agent,agent,agent
2021-01-22T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.196,USD,listing,1027.0,,agent,agent,agent
2021-01-22T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.212,USD,listing,449.0,,agent,agent,agent
2021-01-22T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.108,USD,listing,519.0,,agent,agent,agent
2021-01-23T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.047,USD,listing,904.0,,agent,agent,agent
2021-01-23T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.234,USD,listing,434.0,,agent,agent,agent
2021-01-23T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.088,USD,listing,546.0,,agent,agent,agent
2021-01-24T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.105,USD,listing,856.0,,agent,agent,agent
2021-01-24T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.203,USD,listing,440.0,,agent,agent,agent
2021-01-24T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.071,USD,listing,546.0,,agent,agent,agent
2021-01-25T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.093,USD,listing,828.0,,agent,agent,agent
2021-01-25T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.218,USD,listing,386.0,,agent,agent,agent
2021-01-25T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.066,USD,listing,535.0,,agent,agent,agent
2021-01-26T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.106,USD,listing,839.0,,agent,agent,agent
2021-01-26T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.22,USD,listing,373.0,,agent,agent,agent
2021-01-26T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.074,USD,listing,519.0,,agent,agent,agent
2021-01-27T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,2.026,USD,listing,1115.0,,agent,agent,agent
2021-01-27T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,2.238,USD,listing,398.0,,agent,agent,agent
2021-01-27T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,1.136,USD,listing,538.0,,agent,agent,agent
2021-01-28T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,1.658,USD,listing,1702.0,,agent,agent,agent
2021-01-28T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.983,USD,listing,647.0,,agent,agent,agent
2021-01-28T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.955,USD,listing,890.0,,agent,agent,agent
2021-01-29T01:00:00+00:00,steam,agent__1st_lieutenant_farlow_swat,1st Lieutenant Farlow | SWAT,1.67,USD,listing,1061.0,,agent,agent,agent
2021-01-29T01:00:00+00:00,steam,agent__3rd_commando_company_ksk,3rd Commando Company | KSK,1.952,USD,listing,445.0,,agent,agent,agent
2021-01-29T01:00:00+00:00,steam,agent__b_squadron_officer_sas,B Squadron Officer | SAS,0.939,USD,listing,581.0,,agent,agent,agent
